timestamp,topic,payload
2024-06-17 10:35:23,room/temperature,29.50
2024-06-17 10:35:24,room/humidity,78.00
2024-06-17 10:35:24,room/temperature,29.50
2024-06-17 10:35:26,room/humidity,78.00
2024-06-17 10:35:27,room/temperature,29.50
2024-06-17 10:35:28,room/humidity,78.00
2024-06-17 10:35:29,room/temperature,29.50
2024-06-17 10:35:30,room/humidity,77.00
2024-06-17 10:35:31,room/temperature,29.50
2024-06-17 10:35:32,room/humidity,77.00
2024-06-17 10:35:33,room/temperature,29.50
2024-06-17 10:35:34,room/humidity,77.00
2024-06-17 10:35:35,room/temperature,29.50
2024-06-17 10:35:36,room/humidity,77.00
2024-06-17 10:35:37,room/temperature,29.50
2024-06-17 10:35:39,room/humidity,77.00
2024-06-17 10:35:39,room/temperature,29.50
2024-06-17 10:35:41,room/humidity,77.00
2024-06-17 10:35:41,room/temperature,29.50
2024-06-17 10:35:43,room/humidity,77.00
2024-06-17 10:35:43,room/temperature,29.50
2024-06-17 10:35:45,room/humidity,77.00
2024-06-17 10:35:45,room/temperature,29.50
2024-06-17 10:35:47,room/humidity,77.00
2024-06-17 10:35:47,room/temperature,29.50
2024-06-17 10:35:49,room/humidity,77.00
2024-06-17 10:35:49,room/temperature,29.50
2024-06-17 10:35:51,room/humidity,77.00
2024-06-17 10:35:51,room/temperature,29.50
2024-06-17 10:35:53,room/humidity,77.00
2024-06-17 10:35:53,room/temperature,29.50
2024-06-17 10:35:55,room/humidity,77.00
2024-06-17 10:35:55,room/temperature,29.50
2024-06-17 10:35:57,room/humidity,77.00
2024-06-17 10:35:57,room/temperature,29.50
2024-06-17 10:35:59,room/humidity,77.00
2024-06-17 10:35:59,room/temperature,29.50
2024-06-17 10:36:01,room/humidity,77.00
2024-06-17 10:36:01,room/temperature,29.50
2024-06-17 10:36:03,room/humidity,77.00
2024-06-17 10:36:03,room/temperature,29.50
2024-06-17 10:36:05,room/humidity,77.00
2024-06-17 10:36:05,room/temperature,29.50
2024-06-17 10:36:07,room/humidity,77.00
2024-06-17 10:36:07,room/temperature,29.50
2024-06-17 10:36:09,room/humidity,77.00
2024-06-17 10:36:09,room/temperature,29.50
2024-06-17 10:36:11,room/humidity,77.00
2024-06-17 10:36:11,room/temperature,29.50
2024-06-17 10:36:13,room/humidity,77.00
2024-06-17 10:36:13,room/temperature,29.50
2024-06-17 10:36:15,room/humidity,77.00
2024-06-17 10:36:15,room/temperature,29.50
2024-06-17 10:36:17,room/humidity,77.00
2024-06-17 10:36:17,room/temperature,29.50
2024-06-17 10:36:19,room/humidity,77.00
2024-06-17 10:36:19,room/temperature,29.50
2024-06-17 10:36:21,room/humidity,77.00
2024-06-17 10:36:21,room/temperature,29.50
2024-06-17 10:36:23,room/humidity,77.00
2024-06-17 10:36:23,room/temperature,29.50
2024-06-17 10:36:25,room/humidity,77.00
2024-06-17 10:36:25,room/temperature,29.50
2024-06-17 10:36:27,room/humidity,77.00
2024-06-17 10:36:27,room/temperature,29.50
2024-06-17 10:36:29,room/humidity,77.00
2024-06-17 10:36:29,room/temperature,29.50
2024-06-17 10:36:31,room/humidity,77.00
2024-06-17 10:36:31,room/temperature,29.50
2024-06-17 10:36:33,room/humidity,77.00
2024-06-17 10:36:34,room/temperature,29.50
2024-06-17 10:36:35,room/humidity,77.00
2024-06-17 10:36:36,room/temperature,29.50
2024-06-17 10:36:37,room/humidity,77.00
2024-06-17 10:36:38,room/temperature,29.50
2024-06-17 10:36:39,room/humidity,77.00
2024-06-17 10:36:40,room/temperature,29.50
2024-06-17 10:36:41,room/humidity,77.00
2024-06-17 10:36:42,room/temperature,29.50
2024-06-17 10:36:45,room/temperature,29.50
2024-06-17 10:36:45,room/humidity,77.00
2024-06-17 10:36:45,room/humidity,77.00
2024-06-17 10:36:46,room/temperature,29.50
2024-06-17 10:36:48,room/humidity,77.00
2024-06-17 10:36:48,room/temperature,29.50
2024-06-17 10:36:50,room/humidity,77.00
2024-06-17 10:36:50,room/temperature,29.50
2024-06-17 10:36:52,room/humidity,77.00
2024-06-17 10:36:52,room/temperature,29.50
2024-06-17 10:36:54,room/humidity,77.00
2024-06-17 10:36:54,room/temperature,29.50
2024-06-17 10:36:56,room/humidity,77.00
2024-06-17 10:36:56,room/temperature,29.50
2024-06-17 10:36:58,room/humidity,77.00
2024-06-17 10:36:58,room/temperature,29.50
2024-06-17 10:37:00,room/humidity,77.00
2024-06-17 10:37:00,room/temperature,29.50
2024-06-17 10:37:02,room/humidity,77.00
2024-06-17 10:37:02,room/temperature,29.50
2024-06-17 10:37:04,room/humidity,77.00
2024-06-17 10:37:04,room/temperature,29.50
2024-06-17 10:37:06,room/humidity,77.00
2024-06-17 10:37:06,room/temperature,29.50
2024-06-17 10:37:08,room/humidity,77.00
2024-06-17 10:37:08,room/temperature,29.50
2024-06-17 10:37:10,room/humidity,77.00
2024-06-17 10:37:10,room/temperature,29.50
2024-06-17 10:37:12,room/humidity,77.00
2024-06-17 10:37:12,room/temperature,29.50
2024-06-17 10:37:14,room/humidity,77.00
2024-06-17 10:37:14,room/temperature,29.50
2024-06-17 10:37:16,room/humidity,77.00
2024-06-17 10:37:16,room/temperature,29.50
2024-06-17 10:37:18,room/humidity,77.00
2024-06-17 10:37:18,room/temperature,29.50
2024-06-17 10:37:20,room/humidity,77.00
2024-06-17 10:37:20,room/temperature,29.50
2024-06-17 10:37:22,room/humidity,77.00
2024-06-17 10:37:22,room/temperature,29.50
2024-06-17 10:37:24,room/humidity,77.00
2024-06-17 10:37:24,room/temperature,29.50
2024-06-17 10:37:26,room/humidity,77.00
2024-06-17 10:37:26,room/temperature,29.50
2024-06-17 10:37:28,room/humidity,77.00
2024-06-17 10:37:28,room/temperature,29.50
2024-06-17 10:37:30,room/humidity,77.00
2024-06-17 10:37:30,room/temperature,29.50
2024-06-17 10:37:32,room/humidity,77.00
2024-06-17 10:37:32,room/temperature,29.50
2024-06-17 10:37:34,room/humidity,77.00
2024-06-17 10:37:34,room/temperature,29.50
2024-06-17 10:37:36,room/humidity,77.00
2024-06-17 10:37:36,room/temperature,29.50
2024-06-17 10:37:38,room/humidity,77.00
2024-06-17 10:37:38,room/temperature,29.50
2024-06-17 10:37:40,room/humidity,77.00
2024-06-17 10:37:40,room/temperature,29.50
2024-06-17 10:37:42,room/humidity,77.00
2024-06-17 10:37:42,room/temperature,29.50
2024-06-17 10:37:44,room/humidity,77.00
2024-06-17 10:37:45,room/temperature,29.50
2024-06-17 10:37:46,room/humidity,77.00
2024-06-17 10:37:47,room/temperature,29.50
2024-06-17 10:37:48,room/humidity,77.00
2024-06-17 10:37:49,room/temperature,29.50
2024-06-17 10:37:50,room/humidity,77.00
2024-06-17 10:37:51,room/temperature,29.50
2024-06-17 10:37:52,room/humidity,77.00
2024-06-17 10:37:53,room/temperature,29.50
2024-06-17 10:37:54,room/humidity,77.00
2024-06-17 10:37:55,room/temperature,29.50
2024-06-17 10:37:57,room/humidity,77.00
2024-06-17 10:37:57,room/temperature,29.50
2024-06-17 10:37:59,room/humidity,78.00
2024-06-17 10:37:59,room/temperature,29.50
2024-06-17 10:38:01,room/humidity,78.00
2024-06-17 10:38:01,room/temperature,29.50
2024-06-17 10:38:03,room/humidity,78.00
2024-06-17 10:38:03,room/temperature,29.50
2024-06-17 10:38:05,room/humidity,78.00
2024-06-17 10:38:05,room/temperature,29.50
2024-06-17 10:38:07,room/humidity,77.00
2024-06-17 10:38:07,room/temperature,29.50
2024-06-17 10:38:09,room/humidity,77.00
2024-06-17 10:38:09,room/temperature,29.50
2024-06-17 10:38:11,room/humidity,78.00
2024-06-17 10:38:11,room/temperature,29.50
2024-06-17 10:38:13,room/humidity,78.00
2024-06-17 10:38:13,room/temperature,29.50
2024-06-17 10:38:15,room/humidity,78.00
2024-06-17 10:38:15,room/temperature,29.50
2024-06-17 10:38:17,room/humidity,77.00
2024-06-17 10:38:17,room/temperature,29.50
2024-06-17 10:38:19,room/humidity,77.00
2024-06-17 10:38:19,room/temperature,29.50
2024-06-17 10:38:21,room/humidity,77.00
2024-06-17 10:38:21,room/temperature,29.50
2024-06-17 10:38:23,room/humidity,77.00
2024-06-17 10:38:23,room/temperature,29.50
2024-06-17 10:38:25,room/humidity,77.00
2024-06-17 10:38:25,room/temperature,29.50
2024-06-17 10:38:27,room/humidity,77.00
2024-06-17 10:38:27,room/temperature,29.50
2024-06-17 10:38:29,room/humidity,77.00
2024-06-17 10:38:29,room/temperature,29.50
2024-06-17 10:38:31,room/humidity,78.00
2024-06-17 10:38:31,room/temperature,29.50
2024-06-17 10:38:33,room/humidity,78.00
2024-06-17 10:38:33,room/temperature,29.50
2024-06-17 10:38:35,room/humidity,78.00
2024-06-17 10:38:35,room/temperature,29.50
2024-06-17 10:38:37,room/humidity,78.00
2024-06-17 10:38:37,room/temperature,29.50
2024-06-17 10:38:39,room/humidity,78.00
2024-06-17 10:38:39,room/temperature,29.50
2024-06-17 10:38:41,room/humidity,77.00
2024-06-17 10:38:41,room/temperature,29.50
2024-06-17 10:38:43,room/humidity,77.00
2024-06-17 10:38:43,room/temperature,29.50
2024-06-17 10:38:45,room/humidity,77.00
2024-06-17 10:38:45,room/temperature,29.50
2024-06-17 10:38:47,room/humidity,77.00
2024-06-17 10:38:47,room/temperature,29.50
2024-06-17 10:38:49,room/humidity,77.00
2024-06-17 10:38:49,room/temperature,29.50
2024-06-17 10:38:51,room/humidity,77.00
2024-06-17 10:38:52,room/temperature,29.50
2024-06-17 10:38:53,room/humidity,77.00
2024-06-17 10:38:53,room/temperature,29.50
2024-06-17 10:38:55,room/humidity,77.00
2024-06-17 10:38:56,room/temperature,29.50
2024-06-17 10:38:57,room/humidity,77.00
2024-06-17 10:38:58,room/temperature,29.50
2024-06-17 10:38:59,room/humidity,77.00
2024-06-17 10:39:00,room/temperature,29.50
2024-06-17 10:39:01,room/humidity,78.00
2024-06-17 10:39:02,room/temperature,29.50
2024-06-17 10:39:03,room/humidity,78.00
2024-06-17 10:39:04,room/temperature,29.50
2024-06-17 10:39:05,room/humidity,78.00
2024-06-17 10:39:06,room/temperature,29.50
2024-06-17 10:39:08,room/humidity,78.00
2024-06-17 10:39:08,room/temperature,29.50
2024-06-17 10:39:10,room/humidity,77.00
2024-06-17 10:39:10,room/temperature,29.50
2024-06-17 10:39:12,room/humidity,77.00
2024-06-17 10:39:12,room/temperature,29.50
2024-06-17 10:39:14,room/humidity,77.00
2024-06-17 10:39:14,room/temperature,29.50
2024-06-17 10:39:16,room/humidity,77.00
2024-06-17 10:39:16,room/temperature,29.50
2024-06-17 10:39:18,room/humidity,77.00
2024-06-17 10:39:18,room/temperature,29.50
2024-06-17 10:39:20,room/humidity,77.00
2024-06-17 10:39:20,room/temperature,29.50
2024-06-17 10:39:22,room/humidity,77.00
2024-06-17 10:39:22,room/temperature,29.50
2024-06-17 10:39:24,room/humidity,77.00
2024-06-17 10:39:24,room/temperature,29.50
2024-06-17 10:39:26,room/humidity,77.00
2024-06-17 10:39:26,room/temperature,29.50
2024-06-17 10:39:28,room/humidity,77.00
2024-06-17 10:39:28,room/temperature,29.50
2024-06-17 10:39:30,room/humidity,77.00
2024-06-17 10:39:30,room/temperature,29.50
2024-06-17 10:39:32,room/humidity,77.00
2024-06-17 10:39:32,room/temperature,29.50
2024-06-17 10:39:34,room/humidity,77.00
2024-06-17 10:39:34,room/temperature,29.50
2024-06-17 10:39:36,room/humidity,77.00
2024-06-17 10:39:36,room/temperature,29.50
2024-06-17 10:39:38,room/humidity,77.00
2024-06-17 10:39:38,room/temperature,29.60
2024-06-17 10:39:40,room/humidity,77.00
2024-06-17 10:39:40,room/temperature,29.60
2024-06-17 10:39:42,room/humidity,77.00
2024-06-17 10:39:42,room/temperature,29.60
2024-06-17 10:39:44,room/humidity,77.00
2024-06-17 10:39:44,room/temperature,29.50
2024-06-17 10:39:46,room/humidity,78.00
2024-06-17 10:39:46,room/temperature,29.60
2024-06-17 10:39:48,room/humidity,78.00
2024-06-17 10:39:48,room/temperature,29.60
2024-06-17 10:39:50,room/humidity,78.00
2024-06-17 10:39:50,room/temperature,29.60
2024-06-17 10:39:52,room/humidity,78.00
2024-06-17 10:39:52,room/temperature,29.60
2024-06-17 10:39:54,room/humidity,77.00
2024-06-17 10:39:54,room/temperature,29.60
2024-06-17 10:39:56,room/humidity,77.00
2024-06-17 10:39:56,room/temperature,29.60
2024-06-17 10:39:58,room/humidity,77.00
2024-06-17 10:39:58,room/temperature,29.60
2024-06-17 10:40:00,room/humidity,77.00
2024-06-17 10:40:01,room/temperature,29.60
2024-06-17 10:40:02,room/humidity,77.00
2024-06-17 10:40:03,room/temperature,29.60
2024-06-17 10:40:04,room/humidity,77.00
2024-06-17 10:40:05,room/temperature,29.60
2024-06-17 10:40:06,room/humidity,77.00
2024-06-17 10:40:07,room/temperature,29.60
2024-06-17 10:40:08,room/humidity,77.00
2024-06-17 10:40:09,room/temperature,29.60
2024-06-17 10:40:10,room/humidity,77.00
2024-06-17 10:40:11,room/temperature,29.60
2024-06-17 10:40:12,room/humidity,77.00
2024-06-17 10:40:13,room/temperature,29.60
2024-06-17 10:40:14,room/humidity,77.00
2024-06-17 10:40:15,room/temperature,29.60
2024-06-17 10:40:17,room/humidity,78.00
2024-06-17 10:40:17,room/temperature,29.60
2024-06-17 10:40:19,room/humidity,77.00
2024-06-17 10:40:19,room/temperature,29.60
2024-06-17 10:40:21,room/humidity,77.00
2024-06-17 10:40:21,room/temperature,29.70
2024-06-17 10:40:23,room/humidity,77.00
2024-06-17 10:40:23,room/temperature,29.70
2024-06-17 10:40:25,room/humidity,77.00
2024-06-17 10:40:25,room/temperature,29.70
2024-06-17 10:40:27,room/humidity,77.00
2024-06-17 10:40:27,room/temperature,29.70
2024-06-17 10:40:29,room/humidity,77.00
2024-06-17 10:40:29,room/temperature,29.60
2024-06-17 10:40:31,room/humidity,77.00
2024-06-17 10:40:31,room/temperature,29.70
2024-06-17 10:40:33,room/humidity,77.00
2024-06-17 10:40:33,room/temperature,29.70
2024-06-17 10:40:35,room/humidity,77.00
2024-06-17 10:40:35,room/temperature,29.70
2024-06-17 10:40:37,room/humidity,77.00
2024-06-17 10:40:37,room/temperature,29.70
2024-06-17 10:40:39,room/humidity,77.00
2024-06-17 10:40:39,room/temperature,29.70
2024-06-17 10:40:41,room/humidity,77.00
2024-06-17 10:40:41,room/temperature,29.70
2024-06-17 10:40:43,room/humidity,77.00
2024-06-17 10:40:43,room/temperature,29.70
2024-06-17 10:40:45,room/humidity,77.00
2024-06-17 10:40:45,room/temperature,29.70
2024-06-17 10:40:47,room/humidity,77.00
2024-06-17 10:40:47,room/temperature,29.70
2024-06-17 10:40:49,room/humidity,77.00
2024-06-17 10:40:49,room/temperature,29.70
2024-06-17 10:40:51,room/humidity,78.00
2024-06-17 10:40:51,room/temperature,29.70
2024-06-17 10:40:53,room/humidity,78.00
2024-06-17 10:40:53,room/temperature,29.70
2024-06-17 10:40:55,room/humidity,78.00
2024-06-17 10:40:55,room/temperature,29.70
2024-06-17 10:40:57,room/humidity,77.00
2024-06-17 10:40:57,room/temperature,29.70
2024-06-17 10:40:59,room/humidity,77.00
2024-06-17 10:40:59,room/temperature,29.70
2024-06-17 10:41:01,room/humidity,77.00
2024-06-17 10:41:01,room/temperature,29.70
2024-06-17 10:41:03,room/humidity,77.00
2024-06-17 10:41:03,room/temperature,29.70
2024-06-17 10:41:05,room/humidity,77.00
2024-06-17 10:41:05,room/temperature,29.70
2024-06-17 10:41:07,room/humidity,77.00
2024-06-17 10:41:07,room/temperature,29.70
2024-06-17 10:41:09,room/humidity,77.00
2024-06-17 10:41:09,room/temperature,29.70
2024-06-17 10:41:11,room/humidity,77.00
2024-06-17 10:41:11,room/temperature,29.70
2024-06-17 10:41:13,room/humidity,77.00
2024-06-17 10:41:14,room/temperature,29.70
2024-06-17 10:41:15,room/humidity,77.00
2024-06-17 10:41:16,room/temperature,29.70
2024-06-17 10:41:17,room/humidity,77.00
2024-06-17 10:41:18,room/temperature,29.70
2024-06-17 10:41:19,room/humidity,77.00
2024-06-17 10:41:20,room/temperature,29.70
2024-06-17 10:41:21,room/humidity,77.00
2024-06-17 10:41:22,room/temperature,29.70
2024-06-17 10:41:23,room/humidity,77.00
2024-06-17 10:41:24,room/temperature,29.70
2024-06-17 10:41:25,room/humidity,77.00
2024-06-17 10:41:26,room/temperature,29.70
2024-06-17 10:41:28,room/humidity,77.00
2024-06-17 10:41:28,room/temperature,29.70
2024-06-17 10:41:30,room/humidity,77.00
2024-06-17 10:41:30,room/temperature,29.70
2024-06-17 10:41:32,room/humidity,77.00
2024-06-17 10:41:32,room/temperature,29.70
2024-06-17 10:41:34,room/humidity,77.00
2024-06-17 10:41:34,room/temperature,29.70
2024-06-17 10:41:36,room/humidity,77.00
2024-06-17 10:41:36,room/temperature,29.70
2024-06-17 10:41:38,room/humidity,77.00
2024-06-17 10:41:38,room/temperature,29.70
2024-06-17 10:41:40,room/humidity,77.00
2024-06-17 10:41:40,room/temperature,29.70
2024-06-17 10:41:42,room/humidity,77.00
2024-06-17 10:41:42,room/temperature,29.70
2024-06-17 10:41:44,room/humidity,77.00
2024-06-17 10:41:44,room/temperature,29.70
2024-06-17 10:41:46,room/humidity,77.00
2024-06-17 10:41:46,room/temperature,29.70
2024-06-17 10:41:48,room/humidity,77.00
2024-06-17 10:41:48,room/temperature,29.60
2024-06-17 10:41:50,room/humidity,77.00
2024-06-17 10:41:50,room/temperature,29.70
2024-06-17 10:41:52,room/humidity,77.00
2024-06-17 10:41:52,room/temperature,29.60
2024-06-17 10:41:54,room/humidity,77.00
2024-06-17 10:41:54,room/temperature,29.70
2024-06-17 10:41:56,room/humidity,77.00
2024-06-17 10:41:56,room/temperature,29.60
2024-06-17 10:41:58,room/humidity,77.00
2024-06-17 10:41:58,room/temperature,29.70
2024-06-17 10:42:00,room/humidity,77.00
2024-06-17 10:42:00,room/temperature,29.70
2024-06-17 10:42:02,room/humidity,77.00
2024-06-17 10:42:02,room/temperature,29.70
2024-06-17 10:42:04,room/humidity,77.00
2024-06-17 10:42:04,room/temperature,29.70
2024-06-17 10:42:06,room/humidity,77.00
2024-06-17 10:42:06,room/temperature,29.70
2024-06-17 10:42:08,room/humidity,77.00
2024-06-17 10:42:08,room/temperature,29.60
2024-06-17 10:42:10,room/humidity,77.00
2024-06-17 10:42:10,room/temperature,29.60
2024-06-17 10:42:12,room/humidity,77.00
2024-06-17 10:42:12,room/temperature,29.60
2024-06-17 10:42:14,room/humidity,77.00
2024-06-17 10:42:14,room/temperature,29.60
2024-06-17 10:42:16,room/humidity,77.00
2024-06-17 10:42:16,room/temperature,29.60
2024-06-17 10:42:18,room/humidity,77.00
2024-06-17 10:42:19,room/temperature,29.60
2024-06-17 10:42:20,room/humidity,77.00
2024-06-17 10:42:20,room/temperature,29.70
2024-06-17 10:42:22,room/humidity,77.00
2024-06-17 10:42:23,room/temperature,29.70
2024-06-17 10:42:24,room/humidity,77.00
2024-06-17 10:42:25,room/temperature,29.60
2024-06-17 10:42:26,room/humidity,77.00
2024-06-17 10:42:27,room/temperature,29.60
2024-06-17 10:42:28,room/humidity,77.00
2024-06-17 10:42:29,room/temperature,29.60
2024-06-17 10:42:30,room/humidity,77.00
2024-06-17 10:42:31,room/temperature,29.60
2024-06-17 10:42:32,room/humidity,77.00
2024-06-17 10:42:33,room/temperature,29.60
2024-06-17 10:42:34,room/humidity,77.00
2024-06-17 10:42:35,room/temperature,29.60
2024-06-17 10:42:37,room/humidity,77.00
2024-06-17 10:42:37,room/temperature,29.60
2024-06-17 10:42:39,room/humidity,77.00
2024-06-17 10:42:39,room/temperature,29.60
2024-06-17 10:42:41,room/humidity,77.00
2024-06-17 10:42:41,room/temperature,29.60
2024-06-17 10:42:43,room/humidity,77.00
2024-06-17 10:42:43,room/temperature,29.60
2024-06-17 10:42:45,room/humidity,77.00
2024-06-17 10:42:45,room/temperature,29.60
2024-06-17 10:42:47,room/humidity,77.00
2024-06-17 10:42:47,room/temperature,29.60
2024-06-17 10:42:49,room/humidity,77.00
2024-06-17 10:42:49,room/temperature,29.60
2024-06-17 10:42:51,room/humidity,77.00
2024-06-17 10:42:51,room/temperature,29.60
2024-06-17 10:42:53,room/humidity,77.00
2024-06-17 10:42:53,room/temperature,29.50
2024-06-17 10:42:55,room/humidity,77.00
2024-06-17 10:42:55,room/temperature,29.60
2024-06-17 10:42:57,room/humidity,77.00
2024-06-17 10:42:57,room/temperature,29.50
2024-06-17 10:42:59,room/humidity,77.00
2024-06-17 10:42:59,room/temperature,29.50
2024-06-17 10:43:01,room/humidity,77.00
2024-06-17 10:43:01,room/temperature,29.60
2024-06-17 10:43:03,room/humidity,77.00
2024-06-17 10:43:03,room/temperature,29.50
2024-06-17 10:43:05,room/humidity,77.00
2024-06-17 10:43:05,room/temperature,29.60
2024-06-17 10:43:07,room/humidity,77.00
2024-06-17 10:43:07,room/temperature,29.50
2024-06-17 10:43:09,room/humidity,77.00
2024-06-17 10:43:09,room/temperature,29.50
2024-06-17 10:43:11,room/humidity,77.00
2024-06-17 10:43:11,room/temperature,29.50
2024-06-17 10:43:13,room/humidity,77.00
2024-06-17 10:43:13,room/temperature,29.50
2024-06-17 10:43:15,room/humidity,77.00
2024-06-17 10:43:15,room/temperature,29.50
2024-06-17 10:43:17,room/humidity,77.00
2024-06-17 10:43:17,room/temperature,29.50
2024-06-17 10:43:19,room/humidity,77.00
2024-06-17 10:43:19,room/temperature,29.50
2024-06-17 10:43:21,room/humidity,77.00
2024-06-17 10:43:21,room/temperature,29.50
2024-06-17 10:43:23,room/humidity,77.00
2024-06-17 10:43:24,room/temperature,29.50
2024-06-17 10:43:25,room/humidity,77.00
2024-06-17 10:43:25,room/temperature,29.50
2024-06-17 10:43:29,room/humidity,77.00
2024-06-17 10:43:29,room/temperature,29.50
2024-06-17 10:43:29,room/humidity,77.00
2024-06-17 10:43:29,room/temperature,29.50
2024-06-17 10:43:31,room/humidity,77.00
2024-06-17 10:43:31,room/temperature,29.50
2024-06-17 10:43:33,room/humidity,77.00
2024-06-17 10:43:34,room/temperature,29.60
2024-06-17 10:43:35,room/humidity,77.00
2024-06-17 10:43:36,room/temperature,29.50
2024-06-17 10:43:37,room/humidity,77.00
2024-06-17 10:43:38,room/temperature,29.60
2024-06-17 10:43:39,room/humidity,77.00
2024-06-17 10:43:40,room/temperature,29.50
2024-06-17 10:43:41,room/humidity,77.00
2024-06-17 10:43:42,room/temperature,29.50
2024-06-17 10:43:43,room/humidity,77.00
2024-06-17 10:43:44,room/temperature,29.50
2024-06-17 10:43:45,room/humidity,77.00
2024-06-17 10:43:46,room/temperature,29.50
2024-06-17 10:43:48,room/humidity,77.00
2024-06-17 10:43:48,room/temperature,29.50
2024-06-17 10:43:50,room/humidity,77.00
2024-06-17 10:43:50,room/temperature,29.50
2024-06-17 10:43:52,room/humidity,77.00
2024-06-17 10:43:52,room/temperature,29.50
2024-06-17 10:43:54,room/humidity,77.00
2024-06-17 10:43:54,room/temperature,29.50
2024-06-17 10:43:56,room/humidity,77.00
2024-06-17 10:43:56,room/temperature,29.50
2024-06-17 10:43:58,room/humidity,77.00
2024-06-17 10:43:58,room/temperature,29.50
2024-06-17 10:44:00,room/humidity,77.00
2024-06-17 10:44:00,room/temperature,29.50
2024-06-17 10:44:02,room/humidity,77.00
2024-06-17 10:44:02,room/temperature,29.50
2024-06-17 10:44:04,room/humidity,77.00
2024-06-17 10:44:04,room/temperature,29.50
2024-06-17 10:44:06,room/humidity,77.00
2024-06-17 10:44:06,room/temperature,29.50
2024-06-17 10:44:08,room/humidity,77.00
2024-06-17 10:44:08,room/temperature,29.50
2024-06-17 10:44:10,room/humidity,77.00
2024-06-17 10:44:10,room/temperature,29.50
2024-06-17 10:44:12,room/humidity,77.00
2024-06-17 10:44:12,room/temperature,29.50
2024-06-17 10:44:14,room/humidity,77.00
2024-06-17 10:44:14,room/temperature,29.50
2024-06-17 10:44:16,room/humidity,77.00
2024-06-17 10:44:16,room/temperature,29.50
2024-06-17 10:44:18,room/humidity,77.00
2024-06-17 10:44:18,room/temperature,29.50
2024-06-17 10:44:20,room/humidity,77.00
2024-06-17 10:44:20,room/temperature,29.50
2024-06-17 10:44:22,room/humidity,77.00
2024-06-17 10:44:22,room/temperature,29.50
2024-06-17 10:44:24,room/humidity,77.00
2024-06-17 10:44:24,room/temperature,29.50
2024-06-17 10:44:26,room/humidity,76.00
2024-06-17 10:44:26,room/temperature,29.50
2024-06-17 10:44:28,room/humidity,76.00
2024-06-17 10:44:28,room/temperature,29.50
2024-06-17 10:44:30,room/humidity,76.00
2024-06-17 10:44:30,room/temperature,29.50
2024-06-17 10:44:32,room/humidity,76.00
2024-06-17 10:44:32,room/temperature,29.50
2024-06-17 10:44:34,room/humidity,76.00
2024-06-17 10:44:34,room/temperature,29.50
2024-06-17 10:44:36,room/humidity,76.00
2024-06-17 10:44:36,room/temperature,29.50
2024-06-17 10:44:38,room/humidity,77.00
2024-06-17 10:44:38,room/temperature,29.50
2024-06-17 10:44:40,room/humidity,76.00
2024-06-17 10:44:41,room/temperature,29.50
2024-06-17 10:44:42,room/humidity,77.00
2024-06-17 10:44:42,room/temperature,29.50
2024-06-17 10:44:44,room/humidity,76.00
2024-06-17 10:44:45,room/temperature,29.50
2024-06-17 10:44:46,room/humidity,77.00
2024-06-17 10:44:47,room/temperature,29.50
2024-06-17 10:44:48,room/humidity,77.00
2024-06-17 10:44:49,room/temperature,29.50
2024-06-17 10:44:50,room/humidity,77.00
2024-06-17 10:44:51,room/temperature,29.50
2024-06-17 10:44:52,room/humidity,77.00
2024-06-17 10:44:53,room/temperature,29.50
2024-06-17 10:44:54,room/humidity,77.00
2024-06-17 10:44:55,room/temperature,29.50
2024-06-17 10:44:57,room/humidity,77.00
2024-06-17 10:44:57,room/temperature,29.50
2024-06-17 10:44:59,room/humidity,77.00
2024-06-17 10:44:59,room/temperature,29.50
2024-06-17 10:45:01,room/humidity,77.00
2024-06-17 10:45:01,room/temperature,29.50
2024-06-17 10:45:03,room/humidity,77.00
2024-06-17 10:45:03,room/temperature,29.50
2024-06-17 10:45:05,room/humidity,77.00
2024-06-17 10:45:05,room/temperature,29.50
2024-06-17 10:45:07,room/humidity,77.00
2024-06-17 10:45:07,room/temperature,29.50
2024-06-17 10:45:09,room/humidity,77.00
2024-06-17 10:45:09,room/temperature,29.50
2024-06-17 10:45:11,room/humidity,76.00
2024-06-17 10:45:11,room/temperature,29.50
2024-06-17 10:45:13,room/humidity,77.00
2024-06-17 10:45:13,room/temperature,29.50
2024-06-17 10:45:15,room/humidity,77.00
2024-06-17 10:45:15,room/temperature,29.50
2024-06-17 10:45:17,room/humidity,77.00
2024-06-17 10:45:17,room/temperature,29.50
2024-06-17 10:45:19,room/humidity,77.00
2024-06-17 10:45:19,room/temperature,29.50
2024-06-17 10:45:21,room/humidity,77.00
2024-06-17 10:45:21,room/temperature,29.50
2024-06-17 10:45:23,room/humidity,77.00
2024-06-17 10:45:23,room/temperature,29.50
2024-06-17 10:45:25,room/humidity,77.00
2024-06-17 10:45:25,room/temperature,29.50
2024-06-17 10:45:27,room/humidity,77.00
2024-06-17 10:45:27,room/temperature,29.50
2024-06-17 10:45:29,room/humidity,77.00
2024-06-17 10:45:29,room/temperature,29.50
2024-06-17 10:45:31,room/humidity,77.00
2024-06-17 10:45:31,room/temperature,29.50
2024-06-17 10:45:33,room/humidity,77.00
2024-06-17 10:45:33,room/temperature,29.50
2024-06-17 10:45:35,room/humidity,77.00
2024-06-17 10:45:35,room/temperature,29.50
2024-06-17 10:45:37,room/humidity,77.00
2024-06-17 10:45:37,room/temperature,29.50
2024-06-17 10:45:39,room/humidity,77.00
